Pdt,stream,treatment,GPP_L95per,GPP_median,GPP_U95per,ER_L95per,ER_median,ER_U95per,LightPerDay,meanTemp,meanQds,meanDepthM,meanWidthM,pmax,alpha,julian,one_over_kT,monthday,P_R,NEP
7/13/17,st9,nitrogen,9.10834527,13.42507082,18.19107181,-41.02737969,-28.96634435,-16.72242636,2195284291,12.55842653,0.004760777,0.03421936,0.76,0.081739668,2.18E-06,194,40.61666032,13-Jul,0.463471353,-15.54127353
7/15/17,st9,nitrogen,4.251250725,7.36075722,10.03201067,-33.4108981,-22.87209119,-11.84829362,2711803207,11.33104523,0.006844791,0.037082713,0.76,0.025252099,1.18E-06,196,40.79189916,15-Jul,0.32182266,-15.51133397
7/16/17,st9,nitrogen,5.177688284,8.303059215,11.25329042,-33.80841652,-22.81461409,-11.1302018,2519718015,11.07511482,0.006327785,0.036487222,0.76,0.035005066,1.09E-06,197,40.82863021,16-Jul,0.363935992,-14.51155488
7/17/17,st9,nitrogen,4.482856353,7.463719736,10.03877232,-32.07988348,-21.25128464,-11.33654996,3853509288,11.60489728,0.004845087,0.034219035,0.76,0.043838111,1.13E-06,198,40.75266912,17-Jul,0.351212638,-13.7875649
7/19/17,st9,nitrogen,2.619615507,4.215119693,5.653393248,-31.25069856,-21.59350048,-10.04377479,1027055873,10.96266736,0.008855881,0.038774145,0.76,0.016253618,7.27E-07,200,40.84478956,19-Jul,0.195203168,-17.37838079
7/20/17,st9,nitrogen,2.874483473,4.744018012,6.559094588,-28.48273857,-19.06875142,-9.482400453,2697482031,11.76553584,0.006710815,0.036948324,0.76,0.024670325,6.98E-07,201,40.72969231,20-Jul,0.248784931,-14.32473341
7/21/17,st9,nitrogen,2.740130302,4.356598546,5.856469873,-29.14053403,-19.5886305,-10.543959,773454852.5,11.76882799,0.004795906,0.034296609,0.76,0.035424633,2.09E-06,202,40.7292217,21-Jul,0.222404448,-15.23203195
7/22/17,st9,nitrogen,1.440396498,2.62012339,3.63047294,-25.6425745,-17.54424038,-9.43055284,351154531,11.39916992,0.004220028,0.033161592,0.76,0.030313407,2.39E-06,203,40.78213306,22-Jul,0.149343792,-14.92411699
7/23/17,st9,nitrogen,3.236169734,5.083288343,6.875372769,-22.35927409,-15.84297344,-8.796851691,1237836550,11.91637944,0.003637851,0.031717731,0.76,0.053001364,1.78E-06,204,40.70814009,23-Jul,0.320854438,-10.7596851
7/24/17,st9,nitrogen,2.197389712,3.732394546,5.161213857,-23.68451393,-16.21853183,-8.765380935,702580394.2,11.88364971,0.003336951,0.030742598,0.76,0.037750295,2.42E-06,205,40.71281451,24-Jul,0.230131468,-12.48613728
7/25/17,st9,nitrogen,2.231108221,3.854965539,5.280668328,-20.3787447,-13.50902042,-6.760043668,1433247335,11.99365272,0.003023937,0.029554607,0.76,0.063618692,1.12E-06,206,40.69710828,25-Jul,0.28536233,-9.654054881
7/31/17,st9,nitrogen,7.104439955,11.57463939,15.5042813,-28.98483564,-19.8312419,-11.3045826,4393967957,13.44194596,0.003011097,0.02948596,0.76,0.091700518,3.57E-06,212,40.49144533,31-Jul,0.58365681,-8.25660251
8/1/17,st9,nitrogen,9.940501678,14.47205159,19.18938028,-33.30000338,-22.93624308,-13.62834909,1856291629,13.07608002,0.003476257,0.031016774,0.76,0.111732755,3.73E-06,213,40.54320316,1-Aug,0.630968705,-8.46419149
8/2/17,st9,nitrogen,7.951607673,11.91648314,15.84715555,-34.17293459,-23.16152655,-12.10527442,1953516513,13.08565029,0.003483767,0.031286503,0.76,0.093756039,4.09E-06,214,40.5418476,2-Aug,0.514494721,-11.24504341
8/3/17,st9,nitrogen,10.68732763,15.2242135,19.65779689,-32.93399874,-22.74165117,-12.71408152,3270559115,12.97928905,0.003272749,0.030547352,0.76,0.115903901,4.01E-06,215,40.55691799,3-Aug,0.669441871,-7.51743767
8/4/17,st9,nitrogen,7.584586051,11.53165659,15.14504892,-35.52138827,-25.22629774,-14.2304518,1790029837,12.88676736,0.003460267,0.031235313,0.76,0.099329782,3.14E-06,216,40.57003656,4-Aug,0.457128379,-13.69464115
8/5/17,st9,nitrogen,8.45632476,12.8675639,16.79167162,-37.67829722,-26.06122104,-15.23467278,1644056839,13.01327387,0.003392431,0.030859678,0.76,0.128025356,3.71E-06,217,40.55210144,5-Aug,0.493743708,-13.19365714
8/6/17,st9,nitrogen,8.174912717,12.52172066,16.70876767,-35.07391179,-25.43266721,-14.6154784,1231560494,12.86570467,0.003116969,0.029928052,0.76,0.107375166,6.57E-06,218,40.57302421,6-Aug,0.492347914,-12.91094655
6/5/15,st11U,ambient,3.480042332,6.059764216,8.583063919,-3.167774635,-2.039678518,-1.02449293,2444284423,5.495161092,0.006659185,0.052435817,0.84,0.036389377,1.65E-06,156,41.6462359,5-Jun,2.970940843,4.020085698
6/6/15,st11U,ambient,3.885883832,6.461779559,9.379711083,-1.981015053,-1.303340093,-0.667754986,5061952281,5.960258008,0.007669609,0.055495845,0.84,0.029529526,2.07E-06,157,41.57683846,6-Jun,4.957861417,5.158439466
6/7/15,st11U,ambient,2.989711387,5.136380967,7.107192681,-2.158581444,-1.48700552,-0.789201446,2490981048,5.532363647,0.007294896,0.054417383,0.84,0.030058729,2.09E-06,158,41.64067636,7-Jun,3.454177471,3.649375447
6/9/15,st11U,ambient,3.083078236,5.162396875,7.099454042,-0.688004408,-0.449098413,-0.221021084,1456624380,5.041784471,0.009595623,0.060993204,0.84,0.024503604,1.85E-06,160,41.71410789,9-Jun,11.49502365,4.713298463
6/10/15,st11U,ambient,3.094496048,5.044671834,7.029113818,-1.450906126,-0.990536798,-0.474085482,1480788354,5.320723886,0.0092107,0.060014989,0.84,0.024775589,1.72E-06,161,41.67232357,10-Jun,5.092866662,4.054135037
6/11/15,st11U,ambient,2.490153054,4.366886216,5.974867901,-1.413388731,-0.932571064,-0.500659168,3082785848,5.71265831,0.009302214,0.060128846,0.84,0.018884724,1.36E-06,162,41.61375417,11-Jun,4.682631044,3.434315152
6/12/15,st11U,ambient,2.87001335,5.064649688,7.073276101,-4.535804168,-2.975662373,-1.399236817,2269389357,5.282905641,0.007387313,0.054939195,0.84,0.022790946,2.01E-06,163,41.67798373,12-Jun,1.702024307,2.088987314
6/13/15,st11U,ambient,1.252825659,2.137286018,2.989106222,-1.56535467,-1.051491016,-0.520717817,4183253558,5.966748548,0.006961803,0.053561705,0.84,0.009349874,1.24E-06,164,41.57587164,13-Jun,2.032624136,1.085795002
6/14/15,st11U,ambient,0.963456191,1.732095074,2.417437895,-2.854408198,-1.917229316,-0.951156929,4195691295,6.124095006,0.006857192,0.053284774,0.84,0.007576921,1.30E-06,165,41.55244728,14-Jun,0.903436568,-0.185134242
6/15/15,st11U,ambient,1.629213599,2.671780629,3.65676853,-5.925664367,-3.956699445,-2.13584277,2561829342,5.905326132,0.006186822,0.051020719,0.84,0.019874864,5.68E-07,166,41.58502284,15-Jun,0.675254885,-1.284918817
6/20/15,st11U,ambient,1.522136349,2.655337287,3.696937412,-0.597813293,-0.394801586,-0.18733714,2316827175,6.485865692,0.012230388,0.067321983,0.84,0.009536977,8.74E-07,171,41.49869003,20-Jun,6.725751322,2.260535701
6/21/15,st11U,ambient,1.888343937,3.453426189,4.773167299,-3.545238366,-2.367190891,-1.304946008,3422315375,7.500805478,0.010406546,0.063048118,0.84,0.012391392,1.20E-06,172,41.34861502,21-Jun,1.45887102,1.086235298
6/24/15,st11U,ambient,1.473699209,2.663133417,3.675378038,-4.426800799,-3.022509492,-1.57365264,3238723121,8.032843206,0.006359858,0.051760583,0.84,0.018424928,8.00E-07,175,41.27037759,24-Jun,0.881100101,-0.359376075
6/25/15,st11U,ambient,1.559224531,2.745744803,3.842150203,-4.128722142,-2.854496851,-1.427650958,3692928020,8.04235122,0.005774893,0.049791728,0.84,0.016098458,1.12E-06,176,41.2689821,25-Jun,0.9619015,-0.108752048
6/26/15,st11U,ambient,1.960021204,3.479599046,4.752907108,-4.200157929,-2.852938063,-1.461855923,2616742473,7.247933054,0.0047539,0.046019759,0.84,0.022739267,9.51E-07,177,41.38590461,26-Jun,1.219654605,0.626660983
6/27/15,st11U,ambient,1.644988142,2.744214031,3.856364145,-4.673022841,-3.105476833,-1.650940637,2452667273,7.630703626,0.004433405,0.044752955,0.84,0.022163444,9.57E-07,178,41.32948583,27-Jun,0.883669136,-0.361262802
6/28/15,st11U,ambient,1.824477492,3.167262276,4.262636763,-4.598033799,-3.0402659,-1.522269844,2610131769,7.692519526,0.005033213,0.04708735,0.84,0.027574661,7.31E-07,179,41.32038884,28-Jun,1.04177147,0.126996377
6/29/15,st11U,ambient,2.297654271,3.482531486,4.654906943,-4.652274916,-3.122220382,-1.639410364,2578450893,7.799549512,0.004654627,0.045653101,0.84,0.028382905,8.23E-07,180,41.30464751,29-Jun,1.115402201,0.360311105
6/30/15,st11U,ambient,1.926643709,3.269458041,4.564889105,-4.668535976,-3.12032056,-1.684205724,4045227198,7.933592399,0.004057777,0.043175183,0.84,0.02650893,9.47E-07,181,41.28495019,30-Jun,1.047795564,0.14913748
7/2/15,st11U,ambient,2.326662232,3.719757966,5.215220201,-3.512348365,-2.338078009,-1.217831563,2378775011,8.305640302,0.007210585,0.054402383,0.84,0.024692893,9.37E-07,183,41.23037683,2-Jul,1.590946903,1.381679957
7/3/15,st11U,ambient,2.638359552,4.238058919,5.836625713,-2.98316303,-2.076236944,-1.055890297,3132843694,8.999912544,0.006272223,0.05148236,0.84,0.03007052,7.69E-07,184,41.12892329,3-Jul,2.041221225,2.161821975
7/4/15,st11U,ambient,2.80924994,4.576236697,6.240097827,-3.250693807,-2.142874745,-1.071322699,2174693369,9.093919048,0.005310629,0.048119702,0.84,0.03891146,1.00E-06,185,41.11522455,4-Jul,2.135559583,2.433361952
7/5/15,st11U,ambient,2.168062557,3.60458037,4.914106155,-3.168424494,-2.159713738,-1.085016421,1364189283,8.83791841,0.005031776,0.047104438,0.84,0.034695372,1.36E-06,186,41.1525507,5-Jul,1.6690084,1.444866632
7/6/15,st11U,ambient,2.66229974,4.329553847,5.900864346,-2.541991604,-1.727977877,-0.93247623,2157867811,9.297737796,0.004967977,0.046856521,0.84,0.043213214,1.04E-06,187,41.08555516,6-Jul,2.505560925,2.60157597
7/7/15,st11U,ambient,2.710720933,4.720721422,6.328621361,-2.945095811,-1.968666048,-0.999946899,3116239011,9.717540098,0.004262645,0.044057484,0.84,0.039625865,1.27E-06,188,41.02458029,7-Jul,2.397929007,2.752055374
7/8/15,st11U,ambient,3.119993342,4.679734972,6.24590397,-2.941239379,-2.025851332,-1.103660543,2351158814,9.656973501,0.004243039,0.043991814,0.84,0.044202224,1.38E-06,189,41.03336621,8-Jul,2.31000908,2.65388364
7/9/15,st11U,ambient,2.552216848,4.222599993,5.861166613,-2.435169429,-1.6338902,-0.874020293,5323162866,9.425233077,0.003631228,0.04128716,0.84,0.035446807,1.55E-06,190,41.06701774,9-Jul,2.584384185,2.588709793
7/10/15,st11U,ambient,2.665736316,4.323440899,5.972110171,-3.090790206,-2.085889564,-1.081039762,3636030017,9.157006629,0.003642908,0.041289116,0.84,0.039639421,1.30E-06,191,41.10603647,10-Jul,2.072708438,2.237551336
7/11/15,st11U,ambient,2.435126476,3.87624744,5.397030661,-2.363776634,-1.616440913,-0.835299948,2129685732,8.748335659,0.003521695,0.040802208,0.84,0.041003096,1.23E-06,192,41.16562832,11-Jul,2.398013691,2.259806527
7/12/15,st11U,ambient,2.723049721,4.291520303,5.912694241,-2.40080783,-1.604508914,-0.796254798,2531188421,9.435686671,0.003640744,0.041351578,0.84,0.04376449,1.23E-06,193,41.06549857,12-Jul,2.674662799,2.687011389
7/14/15,st11U,ambient,3.118672107,5.097797758,6.901782247,-2.697121111,-1.76614083,-0.941479654,1277865440,9.397980952,0.006595961,0.05237191,0.84,0.039046977,1.79E-06,195,41.07097871,14-Jul,2.88640502,3.331656928
7/15/15,st11U,ambient,3.411410904,5.898593082,7.883656837,-2.649522958,-1.737654362,-0.905913103,3148611269,10.15764679,0.004649374,0.045613417,0.84,0.046410391,1.39E-06,196,40.96085031,15-Jul,3.394572139,4.160938721
7/16/15,st11U,ambient,3.137681077,4.916037791,6.573265076,-3.00099134,-2.028790628,-0.997636815,2343416182,9.737715481,0.004123511,0.043482244,0.84,0.047404727,1.44E-06,197,41.02165444,16-Jul,2.423137076,2.887247163
7/17/15,st11U,ambient,2.955230792,4.990424706,6.854452148,-2.656665626,-1.819873263,-0.902027159,4183079328,10.25377041,0.003510973,0.040763747,0.84,0.043948555,1.63E-06,198,40.94695739,17-Jul,2.742182551,3.170551443
7/18/15,st11U,ambient,3.020634407,5.093646201,7.093939797,-2.736675,-1.853470294,-0.901431709,4674280826,10.17132484,0.003431073,0.040353426,0.84,0.048306429,1.18E-06,199,40.95887282,18-Jul,2.748167163,3.240175907
7/19/15,st11U,ambient,2.641605019,4.577372187,6.340177413,-2.079271969,-1.423260256,-0.784513738,3192209153,8.412169574,0.003594077,0.040986006,0.84,0.046850355,1.42E-06,200,41.21477728,19-Jul,3.21611748,3.154111932
7/20/15,st11U,ambient,2.754895371,4.465387124,6.027713908,-2.351905086,-1.598623661,-0.805401732,2767722887,8.450231378,0.002849933,0.03742902,0.84,0.049412415,1.67E-06,201,41.20920659,20-Jul,2.793269756,2.866763463
7/21/15,st11U,ambient,3.111096715,4.96556716,6.692004745,-2.832016754,-1.898830017,-0.985006264,2605244291,8.962644902,0.002598162,0.03611841,0.84,0.060295413,1.55E-06,202,41.13435651,21-Jul,2.615066707,3.066737142
7/22/15,st11U,ambient,3.026924706,5.095583582,7.084081887,-2.896918068,-1.886051737,-0.970149924,3426981210,9.695903515,0.002764842,0.037031359,0.84,0.05726079,1.73E-06,203,41.02771851,22-Jul,2.701719938,3.209531845
7/23/15,st11U,ambient,3.098085415,4.948430003,6.702010578,-3.401655836,-2.228173535,-1.188492252,3641651386,9.77216818,0.002495158,0.035514122,0.84,0.055655121,1.50E-06,204,41.01665905,23-Jul,2.220845874,2.720256467
7/24/15,st11U,ambient,2.627769121,4.25535516,5.702608495,-3.999142943,-2.668839229,-1.255442045,1428330799,9.719729749,0.002572525,0.035983875,0.84,0.05888599,2.19E-06,205,41.02426273,24-Jul,1.594459162,1.586515931
7/25/15,st11U,ambient,2.584191834,4.133655035,5.505134217,-3.387753207,-2.354733812,-1.299319065,1398039491,9.657199488,0.002747695,0.036772427,0.84,0.058173843,2.07E-06,206,41.03333342,25-Jul,1.755465953,1.778921223
7/27/15,st11U,ambient,3.655456078,5.674143329,7.807417687,-3.280971101,-2.261890849,-1.281491613,1630213625,10.17779798,0.003479052,0.040565759,0.84,0.056534362,2.77E-06,208,40.95793704,27-Jul,2.50858406,3.41225248
7/28/15,st11U,ambient,3.450987916,5.306467952,7.101638003,-3.606327335,-2.396317299,-1.190444667,2185164817,10.42559846,0.002948767,0.037995848,0.84,0.068093157,2.18E-06,209,40.92214624,28-Jul,2.214426259,2.910150653
7/29/15,st11U,ambient,3.983013096,6.216423026,8.449855703,-3.605923067,-2.433542042,-1.197751545,2932764905,10.0662507,0.002578458,0.036001735,0.84,0.069939533,3.09E-06,210,40.97406869,29-Jul,2.554475295,3.782880984
7/30/15,st11U,ambient,3.589140113,5.55456182,7.460701126,-3.388277539,-2.317123802,-1.185366901,2251244430,9.432213836,0.002326528,0.034531349,0.84,0.063876419,2.63E-06,211,41.06600325,30-Jul,2.397179562,3.237438018
7/31/15,st11U,ambient,3.299508361,5.235377791,7.24383895,-3.074975193,-2.086077231,-1.059888701,2692436040,9.989426625,0.002418267,0.035079076,0.84,0.06100923,2.44E-06,212,40.98518616,31-Jul,2.509675918,3.14930056
8/1/15,st11U,ambient,3.216745068,4.931230589,6.513624586,-2.975522886,-2.003102231,-0.997667047,3815505000,8.907902166,0.002192745,0.03373084,0.84,0.065853938,2.00E-06,213,41.14234,1-Aug,2.461796764,2.928128358
6/5/16,st11U,phosphorus,1.427756812,2.472130453,3.61289873,-20.64451315,-14.47708009,-7.844399853,2717646498,6.158898561,0.010723353,0.070637396,0.85,0.010098274,1.11E-06,157,41.5472696,5-Jun,0.170761676,-12.00494963
6/6/16,st11U,phosphorus,1.460955625,2.535126,3.580306345,-20.50808996,-13.8242769,-6.961642355,4806320963,6.916515204,0.008947896,0.065540503,0.85,0.011850416,1.15E-06,158,41.43487879,6-Jun,0.183382177,-11.2891509
6/7/16,st11U,phosphorus,2.332913961,4.23077918,6.005884179,-21.20360279,-14.24039671,-7.496313469,4532324964,7.151815576,0.008893887,0.065372593,0.85,0.019502149,2.03E-06,159,41.40009613,7-Jun,0.297097003,-10.00961753
6/8/16,st11U,phosphorus,3.649313662,6.419631049,9.221317169,-21.49087371,-14.98895181,-7.76664284,2735843761,6.961637631,0.007869433,0.062145233,0.85,0.038021374,1.75E-06,160,41.42820416,8-Jun,0.428290859,-8.569320757
6/9/16,st11U,phosphorus,2.780733104,4.689809658,6.321478621,-20.28689417,-13.82805133,-7.523556765,1373848078,7.071174332,0.007751794,0.061842394,0.85,0.03696723,1.71E-06,161,41.41201013,9-Jun,0.339151884,-9.138241676
6/10/16,st11U,phosphorus,3.203434248,5.368606575,7.356120889,-20.56543763,-13.78174507,-7.47157827,955393289.4,6.739778165,0.007663768,0.061513803,0.85,0.044919212,2.35E-06,162,41.46104294,10-Jun,0.38954476,-8.413138499
6/14/16,st11U,phosphorus,3.106634822,5.593513139,7.628425317,-19.14751836,-12.52942382,-6.7661615,5234362607,7.825891057,0.006288552,0.056722125,0.85,0.033717564,2.52E-06,166,41.30077519,14-Jun,0.446430197,-6.935910683
6/15/16,st11U,phosphorus,3.176922155,5.221232135,7.169879229,-19.89092317,-13.50664418,-6.812770722,3144969028,7.312942044,0.006437236,0.057260686,0.85,0.036372093,1.54E-06,167,41.3763117,15-Jun,0.386567682,-8.285412046
6/16/16,st11U,phosphorus,2.598728592,4.209442549,5.642275997,-19.27980716,-13.21493696,-6.944998798,1237346885,6.845412079,0.006445067,0.057319434,0.85,0.035136931,1.94E-06,168,41.44540092,16-Jun,0.31853671,-9.005494412
6/17/16,st11U,phosphorus,2.750954886,4.764258301,6.49668492,-18.06081756,-12.59903856,-6.656279784,3045124067,7.623861227,0.005940541,0.055395963,0.85,0.034906258,1.41E-06,169,41.33049302,17-Jun,0.378144592,-7.834780263
6/18/16,st11U,phosphorus,1.798838872,2.923706785,3.971303484,-17.87951334,-12.44803754,-6.983844136,1649859090,6.874736585,0.00724538,0.060001439,0.85,0.027174478,8.70E-07,170,41.44106071,18-Jun,0.234872909,-9.524330756
6/19/16,st11U,phosphorus,2.361189785,4.029421328,5.496767939,-19.08377429,-12.91791499,-6.658401179,1108047613,7.041482462,0.007147603,0.059791084,0.85,0.021799102,5.83E-06,171,41.41639856,19-Jun,0.311925054,-8.88849366
6/20/16,st11U,phosphorus,0.704904299,1.285209554,1.775841154,-18.05374395,-12.50345202,-5.868834937,935460111.6,7.346171657,0.00947184,0.066755955,0.85,0.016779091,4.43E-07,172,41.37140996,20-Jun,0.102788378,-11.21824246
6/21/16,st11U,phosphorus,2.468458373,4.482673376,6.165173975,-21.35372611,-14.3480636,-6.996359882,2484379423,7.057545528,0.008187294,0.063121993,0.85,0.025827009,1.60E-06,173,41.41402434,21-Jun,0.312423579,-9.865390228
6/22/16,st11U,phosphorus,2.593993136,4.618638467,6.575432781,-19.06254026,-12.97379542,-6.398240279,3376244882,7.840996516,0.006138422,0.056112463,0.85,0.026812093,2.61E-06,174,41.29855495,22-Jun,0.355997479,-8.355156951
6/23/16,st11U,phosphorus,2.99104689,5.279542062,7.371771955,-19.73138527,-13.57816034,-7.569295242,3847201933,8.203276848,0.005557467,0.053852182,0.85,0.03287273,2.60E-06,175,41.24537749,23-Jun,0.388826021,-8.298618275
6/24/16,st11U,phosphorus,1.38588015,2.319154856,3.137707752,-18.64220458,-13.02270155,-7.195913074,555671976.2,7.325535192,0.006204177,0.056321477,0.85,0.024808206,1.80E-06,176,41.37445393,24-Jun,0.178085541,-10.70354669
6/25/16,st11U,phosphorus,2.65583488,4.420842306,6.13359199,-19.68712442,-13.3057645,-6.823134256,1828803536,8.372244832,0.006699343,0.058182763,0.85,0.032990122,1.51E-06,177,41.22062225,25-Jun,0.332250154,-8.884922193
6/26/16,st11U,phosphorus,1.032133131,1.857701854,2.610882202,-18.59544246,-12.76151466,-6.635922337,1057129858,8.121925487,0.01209299,0.073994361,0.85,0.017902298,4.26E-07,178,41.25730675,26-Jun,0.14557064,-10.90381281
6/27/16,st11U,phosphorus,2.483797004,3.978277852,5.409594407,-19.30625467,-13.13823312,-6.802518356,1935840088,7.475125,0.009657728,0.067621964,0.85,0.020551795,1.29E-06,179,41.3523989,27-Jun,0.302801588,-9.159955268
6/28/16,st11U,phosphorus,2.322269831,3.870218146,5.422758567,-17.43834064,-12.08022939,-5.872238294,2136350631,7.635893106,0.008622607,0.064536273,0.85,0.022254558,1.04E-06,180,41.32872197,28-Jun,0.320376213,-8.210011242
6/29/16,st11U,phosphorus,2.553396332,4.125653005,5.760475197,-19.42455174,-13.18815036,-6.633297994,2922253810,7.958864206,0.009721586,0.067770473,0.85,0.030170882,6.16E-07,181,41.28123865,29-Jun,0.312830298,-9.062497355
6/30/16,st11U,phosphorus,3.303903922,5.14595088,7.111458414,-19.99846983,-13.50735025,-7.157408595,2395078352,8.03647493,0.008867628,0.065318801,0.85,0.037269843,9.49E-07,182,41.26984455,30-Jun,0.38097412,-8.361399372
7/1/16,st11U,phosphorus,3.209314939,5.11353554,7.121306655,-18.89097114,-12.89628511,-7.006382125,3007900910,8.120632985,0.008306027,0.063528035,0.85,0.03238781,1.02E-06,183,41.25749634,1-Jul,0.39651229,-7.782749567
7/2/16,st11U,phosphorus,3.198003087,5.149416169,7.163090201,-18.799666,-12.85856907,-7.162812198,2804231808,7.42160511,0.007407377,0.060627619,0.85,0.0340493,1.07E-06,184,41.360287,2-Jul,0.400465724,-7.709152897
7/3/16,st11U,phosphorus,3.226146238,5.370877539,7.5274444,-17.75872582,-11.65059205,-6.135998258,4728070234,8.340127615,0.006044424,0.055764184,0.85,0.034848156,1.60E-06,185,41.22532541,3-Jul,0.460996103,-6.279714514
7/4/16,st11U,phosphorus,3.219251843,5.50848683,7.663303286,-17.45856495,-11.50695526,-6.273613854,5195674870,8.811388773,0.004958499,0.05138015,0.85,0.047330491,1.14E-06,186,41.15642273,4-Jul,0.478709329,-5.998468433
7/5/16,st11U,phosphorus,3.234232521,5.150359637,7.061437351,-16.8485959,-11.50992169,-5.582133703,2972395900,8.934628053,0.004547763,0.049634491,0.85,0.05140613,1.43E-06,187,41.138442,5-Jul,0.447471302,-6.359562048
7/6/16,st11U,phosphorus,4.386934137,7.148840244,9.781958409,-15.96608336,-11.30219475,-6.256909981,4913800344,9.902830775,0.004099597,0.047553699,0.85,0.062581288,2.68E-06,188,40.99772498,6-Jul,0.632517878,-4.153354511
7/7/16,st11U,phosphorus,5.091869567,7.690838678,10.04854702,-15.79804524,-10.87620053,-5.872440771,4087676253,9.911225052,0.004107982,0.047593537,0.85,0.091955517,1.34E-06,189,40.99650918,7-Jul,0.707125495,-3.18536185
7/8/16,st11U,phosphorus,5.183831954,8.396771759,11.62089725,-16.2747822,-11.29122267,-6.584773872,3381324421,8.766430565,0.004307452,0.048551824,0.85,0.070429171,2.56E-06,190,41.16298609,8-Jul,0.743654784,-2.894450914
7/9/16,st11U,phosphorus,4.295655382,6.912239633,9.240829372,-15.44751357,-10.75186481,-5.974565489,3808465634,9.106113398,0.00377823,0.045992695,0.85,0.069870693,1.86E-06,191,41.11344825,9-Jul,0.642887514,-3.839625175
7/10/16,st11U,phosphorus,3.128835751,5.007231782,6.828355111,-14.40910831,-9.76784469,-5.37082834,2584018145,9.188146895,0.003801258,0.046121797,0.85,0.054122047,1.57E-06,192,41.10150271,10-Jul,0.512624017,-4.760612908
7/11/16,st11U,phosphorus,3.637427692,5.768211132,7.714653568,-13.82364761,-9.325299464,-4.714997445,2554835830,9.636047602,0.003402438,0.044077847,0.85,0.06043241,1.89E-06,193,41.03640264,11-Jul,0.618555056,-3.557088331
7/12/16,st11U,phosphorus,4.205477505,6.46430735,8.503328656,-14.1878868,-9.749290167,-5.622090957,3251915884,9.908235335,0.0033175,0.043621415,0.85,0.07210815,1.86E-06,194,40.99694219,12-Jul,0.663054155,-3.284982817
7/13/16,st11U,phosphorus,3.730939404,6.195716854,8.627146055,-14.02736035,-10.09140452,-5.75902002,5117723976,10.25149686,0.003294528,0.043481578,0.85,0.058984695,2.22E-06,195,40.94728588,13-Jul,0.613959815,-3.895687667
7/14/16,st11U,phosphorus,2.411932575,4.17098794,5.622836966,-14.4631409,-10.12040733,-5.415825764,1351170518,8.709433357,0.003806902,0.046143407,0.85,0.055457457,1.98E-06,196,41.17131001,14-Jul,0.41213637,-5.949419392
7/15/16,st11U,phosphorus,2.627012783,4.440241802,5.98450557,-13.74656819,-9.513570062,-5.345908935,1232944762,9.304800978,0.003539491,0.044805431,0.85,0.055187836,2.31E-06,197,41.08452776,15-Jul,0.466727188,-5.073328259
7/16/16,st11U,phosphorus,4.26302864,6.687792065,9.053954192,-13.59206304,-9.512807708,-5.396339994,2413101318,10.26026967,0.003320277,0.043632061,0.85,0.088427516,2.25E-06,198,40.94601838,16-Jul,0.703030301,-2.825015642
7/17/16,st11U,phosphorus,3.8639231,5.911426972,7.879350072,-13.82047465,-9.473961986,-5.235047134,1798730808,9.809127444,0.003207378,0.043028936,0.85,0.068349472,2.77E-06,199,41.01130158,17-Jul,0.623965663,-3.562535014
7/18/16,st11U,phosphorus,4.4408527,7.037484693,9.3863537,-14.41218891,-9.815538822,-5.554966861,3279632072,10.92628911,0.003060608,0.042174598,0.85,0.076651513,2.85E-06,200,40.85002007,18-Jul,0.716973853,-2.778054129
7/19/16,st11U,phosphorus,4.593963866,6.923836826,9.195680333,-14.20888344,-9.920630744,-5.765326904,1835412637,10.45519984,0.003209673,0.043033323,0.85,0.090285738,2.83E-06,201,40.91787498,19-Jul,0.697923046,-2.996793918
7/20/16,st11U,phosphorus,5.316608397,7.774332693,10.12019963,-14.9833097,-10.11804231,-5.530239887,2106496080,11.31765608,0.003110934,0.042458489,0.85,0.108657054,3.26E-06,202,40.79381913,20-Jul,0.768363331,-2.34370962
7/21/16,st11U,phosphorus,4.710485015,7.526017923,10.02727057,-15.13439088,-10.64673936,-5.925465284,1379038787,11.44552024,0.004042334,0.047264022,0.85,0.103001029,3.10E-06,203,40.77549113,21-Jul,0.706884772,-3.120721433
7/22/16,st11U,phosphorus,4.14270075,6.605475438,8.742286568,-15.88919798,-10.78286546,-5.614702666,1078074222,11.0333695,0.003730773,0.045790692,0.85,0.087466204,3.84E-06,204,40.83462776,22-Jul,0.61258999,-4.177390017
7/23/16,st11U,phosphorus,4.849714038,7.593401517,9.856577783,-14.97646263,-10.23264806,-5.866283471,1502564506,11.10359707,0.003469011,0.044428164,0.85,0.105085852,3.48E-06,205,40.82453918,23-Jul,0.7420759,-2.639246546
7/24/16,st11U,phosphorus,4.154467891,6.614333707,8.955714035,-14.86374129,-10.3181905,-5.782472989,1418599789,11.15190957,0.003336246,0.043717411,0.85,0.09522349,3.22E-06,206,40.81760171,24-Jul,0.641036208,-3.703856792
7/25/16,st11U,phosphorus,4.217983066,6.871915107,9.414232455,-15.02637661,-10.41434919,-5.936749443,1070804840,11.24573029,0.003708985,0.045616029,0.85,0.088064654,3.45E-06,207,40.80413619,25-Jul,0.659850652,-3.542434083
7/26/16,st11U,phosphorus,6.278622073,9.67806266,12.86038192,-15.41154503,-10.80517738,-6.065971625,4335208126,12.59108764,0.003372106,0.04389109,0.85,0.11188336,2.77E-06,208,40.61201771,26-Jul,0.895687532,-1.127114716
